row_id,source,date,test_name,dtype_in,dtype_out,size,num_vcores,num_dies,partition,run_type,category,vcore_mhz,start_cycle,end_cycle,total_cycles,kernel_prolog_marker,warmup_cycles,meas_vs_warmup_ratio,file_path,parsed_at
15df6f8ab2a4291f,sim,2026-06-07,vme_32tile_2vxm_bf16,,bf16,1,,1,,measurement,vme,500,474,18377,17903,526,18017,0.994,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_vme_32tile_2vxm_bf16_1_measurement.vcd,2026-06-07T14:37:32+00:00
fd533269bd06e31f,sim,2026-06-07,vme_32tile_2vxm_bf16,,bf16,1,,1,,warmup,vme,500,493,18510,18017,623,,,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_vme_32tile_2vxm_bf16_1_warmup.vcd,2026-06-07T14:37:32+00:00
2836dc8e4c56efb0,sim,2026-06-07,vme_32tile_2vxm_chained_bf16,,bf16,1,,1,,measurement,vme,500,474,4149,3675,528,3753,0.979,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_vme_32tile_2vxm_chained_bf16_1_measurement.vcd,2026-06-07T14:37:32+00:00
ea5f3650116ab6c6,sim,2026-06-07,vme_32tile_2vxm_chained_bf16,,bf16,1,,1,,warmup,vme,500,493,4246,3753,590,,,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_vme_32tile_2vxm_chained_bf16_1_warmup.vcd,2026-06-07T14:37:32+00:00
5d153ac491f5b9bd,sim,2026-06-07,vme_32tile_bf16,,bf16,1,,1,,measurement,vme,500,473,16881,16408,509,16501,0.994,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_vme_32tile_bf16_1_measurement.vcd,2026-06-07T14:37:32+00:00
474093d2e08058b2,sim,2026-06-07,vme_32tile_bf16,,bf16,1,,1,,warmup,vme,500,493,16994,16501,587,,,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_vme_32tile_bf16_1_warmup.vcd,2026-06-07T14:37:32+00:00
ef075ef4755a4f16,sim,2026-06-07,vme_32tile_chained_bf16,,bf16,1,,1,,measurement,vme,500,473,2745,2272,510,2367,0.960,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_vme_32tile_chained_bf16_1_measurement.vcd,2026-06-07T14:37:32+00:00
8565decd9ebff689,sim,2026-06-07,vme_32tile_chained_bf16,,bf16,1,,1,,warmup,vme,500,491,2858,2367,587,,,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_vme_32tile_chained_bf16_1_warmup.vcd,2026-06-07T14:37:32+00:00
4b205ddaceb44ad0,sim,2026-06-07,vme_32tile_polled_bf16,,bf16,1,,1,,measurement,vme,500,471,16879,16408,507,16411,1.000,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_vme_32tile_polled_bf16_1_measurement.vcd,2026-06-07T14:37:32+00:00
732c5f278feb3bcb,sim,2026-06-07,vme_32tile_polled_bf16,,bf16,1,,1,,warmup,vme,500,490,16901,16411,529,,,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_vme_32tile_polled_bf16_1_warmup.vcd,2026-06-07T14:37:32+00:00
efcaa66a2e079897,sim,2026-06-07,vme_4act_bf16,,bf16,1,,1,,measurement,vme,500,473,1458,985,524,1170,0.842,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_vme_4act_bf16_1_measurement.vcd,2026-06-07T14:37:32+00:00
8fe377b253d8169d,sim,2026-06-07,vme_4act_bf16,,bf16,1,,1,,warmup,vme,500,493,1663,1170,587,,,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_vme_4act_bf16_1_warmup.vcd,2026-06-07T14:37:32+00:00
21f71b01dd21ae45,sim,2026-06-07,vme_4tile_2vxm_bf16,,bf16,1,,1,,measurement,vme,500,477,3103,2626,513,2862,0.918,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_vme_4tile_2vxm_bf16_1_measurement.vcd,2026-06-07T14:37:32+00:00
e1f9c877e456a74d,sim,2026-06-07,vme_4tile_2vxm_bf16,,bf16,1,,1,,warmup,vme,500,902,3764,2862,1137,,,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_vme_4tile_2vxm_bf16_1_warmup.vcd,2026-06-07T14:37:32+00:00
6c8cd14caa838929,sim,2026-06-07,vme_4tile_bf16,,bf16,1,,1,,measurement,vme,500,474,2909,2435,510,2531,0.962,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_vme_4tile_bf16_1_measurement.vcd,2026-06-07T14:37:32+00:00
c8cdefa3f912b699,sim,2026-06-07,vme_4tile_bf16,,bf16,1,,1,,warmup,vme,500,493,3024,2531,588,,,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_vme_4tile_bf16_1_warmup.vcd,2026-06-07T14:37:32+00:00
03a908306dc16fca,sim,2026-06-07,vme_4tile_cd2048_bf16,,bf16,1,,1,,measurement,vme,500,473,2976,2503,525,2583,0.969,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_vme_4tile_cd2048_bf16_1_measurement.vcd,2026-06-07T14:37:32+00:00
d66584c15f304e6b,sim,2026-06-07,vme_4tile_cd2048_bf16,,bf16,1,,1,,warmup,vme,500,493,3076,2583,588,,,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_vme_4tile_cd2048_bf16_1_warmup.vcd,2026-06-07T14:37:32+00:00
a427470cb243738c,sim,2026-06-07,vme_4tile_cd512_bf16,,bf16,1,,1,,measurement,vme,500,473,2928,2455,524,2533,0.969,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_vme_4tile_cd512_bf16_1_measurement.vcd,2026-06-07T14:37:32+00:00
4260bd9f29573080,sim,2026-06-07,vme_4tile_cd512_bf16,,bf16,1,,1,,warmup,vme,500,493,3026,2533,587,,,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_vme_4tile_cd512_bf16_1_warmup.vcd,2026-06-07T14:37:32+00:00
d623ccf8b0d5e0f7,sim,2026-06-07,vme_4tile_cd8192_bf16,,bf16,1,,1,,measurement,vme,500,473,3186,2713,525,2793,0.971,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_vme_4tile_cd8192_bf16_1_measurement.vcd,2026-06-07T14:37:32+00:00
7ec32fc16d2e1ceb,sim,2026-06-07,vme_4tile_cd8192_bf16,,bf16,1,,1,,warmup,vme,500,491,3284,2793,586,,,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_vme_4tile_cd8192_bf16_1_warmup.vcd,2026-06-07T14:37:32+00:00
fcf1377ad3254ace,sim,2026-06-07,vme_4tile_fp8_bf16,fp8,bf16,1,,1,,measurement,vme,500,473,2924,2451,524,2529,0.969,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_vme_4tile_fp8_bf16_1_measurement.vcd,2026-06-07T14:37:32+00:00
04b04132b777723a,sim,2026-06-07,vme_4tile_fp8_bf16,fp8,bf16,1,,1,,warmup,vme,500,493,3022,2529,587,,,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_vme_4tile_fp8_bf16_1_warmup.vcd,2026-06-07T14:37:32+00:00
c25ea5eb08901c97,sim,2026-06-07,vme_4tile_fp8_fp8_e4m3,fp8,fp8,1,,1,,measurement,vme,500,473,2909,2436,509,2436,1.000,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_vme_4tile_fp8_fp8_e4m3_1_measurement.vcd,2026-06-07T14:37:32+00:00
bddb804dc2b53541,sim,2026-06-07,vme_4tile_fp8_fp8_e4m3,fp8,fp8,1,,1,,warmup,vme,500,473,2909,2436,509,,,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_vme_4tile_fp8_fp8_e4m3_1_warmup.vcd,2026-06-07T14:37:32+00:00
eeffa931a371ec50,sim,2026-06-07,vme_4tile_large_bf16,,bf16,1,,1,,measurement,vme,500,477,2913,2436,513,2671,0.912,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_vme_4tile_large_bf16_1_measurement.vcd,2026-06-07T14:37:32+00:00
b034c24d7857ea58,sim,2026-06-07,vme_4tile_large_bf16,,bf16,1,,1,,warmup,vme,500,902,3573,2671,1138,,,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_vme_4tile_large_bf16_1_warmup.vcd,2026-06-07T14:37:32+00:00
d35126f11dbc96e2,sim,2026-06-07,vme_4tile_xpose_bf16,,bf16,1,,1,,measurement,vme,500,472,2895,2423,508,2573,0.942,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_vme_4tile_xpose_bf16_1_measurement.vcd,2026-06-07T14:37:32+00:00
dd81e30d92bd1219,sim,2026-06-07,vme_4tile_xpose_bf16,,bf16,1,,1,,warmup,vme,500,493,3066,2573,642,,,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_vme_4tile_xpose_bf16_1_warmup.vcd,2026-06-07T14:37:32+00:00
ecce7f34231e8ff0,sim,2026-06-07,vme_4wave_bf16,,bf16,1,,1,,measurement,vme,500,473,3070,2597,511,2690,0.965,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_vme_4wave_bf16_1_measurement.vcd,2026-06-07T14:37:32+00:00
b3c967d6640389c5,sim,2026-06-07,vme_4wave_bf16,,bf16,1,,1,,warmup,vme,500,491,3181,2690,587,,,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_vme_4wave_bf16_1_warmup.vcd,2026-06-07T14:37:32+00:00
853f483878bec5ca,sim,2026-06-07,vme_64tile_bf16,,bf16,1,,1,,measurement,vme,500,471,32847,32376,507,32469,0.997,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_vme_64tile_bf16_1_measurement.vcd,2026-06-07T14:37:32+00:00
d35be54d1d4b179f,sim,2026-06-07,vme_64tile_bf16,,bf16,1,,1,,warmup,vme,500,491,32960,32469,585,,,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_vme_64tile_bf16_1_warmup.vcd,2026-06-07T14:37:32+00:00
932afead7f0b601d,sim,2026-06-07,vme_7tile_bf16,,bf16,1,,1,,measurement,vme,500,472,4405,3933,508,4026,0.977,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_vme_7tile_bf16_1_measurement.vcd,2026-06-07T14:37:32+00:00
9da390bcc53097b6,sim,2026-06-07,vme_7tile_bf16,,bf16,1,,1,,warmup,vme,500,491,4517,4026,585,,,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_vme_7tile_bf16_1_warmup.vcd,2026-06-07T14:37:32+00:00
a4fd1e6e2d447406,sim,2026-06-07,vme_7tile_polled_bf16,,bf16,1,,1,,measurement,vme,500,471,4404,3933,507,3936,0.999,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_vme_7tile_polled_bf16_1_measurement.vcd,2026-06-07T14:37:32+00:00
1ea86c5a743673b9,sim,2026-06-07,vme_7tile_polled_bf16,,bf16,1,,1,,warmup,vme,500,491,4427,3936,530,,,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_vme_7tile_polled_bf16_1_warmup.vcd,2026-06-07T14:37:32+00:00
e14e79ec74c82236,sim,2026-06-07,vme_8tile_2acc_bf16,,bf16,1,,1,,measurement,vme,500,477,4909,4432,514,4703,0.942,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_vme_8tile_2acc_bf16_1_measurement.vcd,2026-06-07T14:37:32+00:00
f949c13acbef51a1,sim,2026-06-07,vme_8tile_2acc_bf16,,bf16,1,,1,,warmup,vme,500,902,5605,4703,1143,,,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_vme_8tile_2acc_bf16_1_warmup.vcd,2026-06-07T14:37:32+00:00
eee12505a3dca2f2,sim,2026-06-07,vme_8tile_bf16,,bf16,1,,1,,measurement,vme,500,473,4905,4432,509,4525,0.979,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_vme_8tile_bf16_1_measurement.vcd,2026-06-07T14:37:32+00:00
7d8b48e4fa0355b0,sim,2026-06-07,vme_8tile_bf16,,bf16,1,,1,,warmup,vme,500,493,5018,4525,587,,,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_vme_8tile_bf16_1_warmup.vcd,2026-06-07T14:37:32+00:00
c63c4883a3dcf0fb,sim,2026-06-07,vme_8tile_chained_bf16,,bf16,1,,1,,measurement,vme,500,472,1713,1241,509,1336,0.929,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_vme_8tile_chained_bf16_1_measurement.vcd,2026-06-07T14:37:32+00:00
dc9476400eecf35c,sim,2026-06-07,vme_8tile_chained_bf16,,bf16,1,,1,,warmup,vme,500,491,1827,1336,588,,,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_vme_8tile_chained_bf16_1_warmup.vcd,2026-06-07T14:37:32+00:00
a2bee0a3587c4eb6,sim,2026-06-07,vme_8tile_polled_bf16,,bf16,1,,1,,measurement,vme,500,471,4903,4432,507,4435,0.999,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_vme_8tile_polled_bf16_1_measurement.vcd,2026-06-07T14:37:32+00:00
797ed2c242c40342,sim,2026-06-07,vme_8tile_polled_bf16,,bf16,1,,1,,warmup,vme,500,490,4925,4435,529,,,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_vme_8tile_polled_bf16_1_warmup.vcd,2026-06-07T14:37:32+00:00
b98ab955a128b341,sim,2026-06-07,vme_back2back_bf16,,bf16,1,,1,,measurement,vme,500,471,1901,1430,507,1524,0.938,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_vme_back2back_bf16_1_measurement.vcd,2026-06-07T14:37:32+00:00
896c1edeeada5032,sim,2026-06-07,vme_back2back_bf16,,bf16,1,,1,,warmup,vme,500,493,2017,1524,588,,,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_vme_back2back_bf16_1_warmup.vcd,2026-06-07T14:37:32+00:00
7441bc6896185fad,sim,2026-06-07,vme_mixed_dtype_seq_bf16,,bf16,1,,1,,measurement,vme,500,500,1942,1442,551,1521,0.948,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_vme_mixed_dtype_seq_bf16_1_measurement.vcd,2026-06-07T14:37:32+00:00
3e2e0c03421a9eb2,sim,2026-06-07,vme_mixed_dtype_seq_bf16,,bf16,1,,1,,warmup,vme,500,520,2041,1521,614,,,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_vme_mixed_dtype_seq_bf16_1_warmup.vcd,2026-06-07T14:37:32+00:00
746261d4392eab67,sim,2026-06-07,vme_odd_ncd_bf16,,bf16,1,,1,,measurement,vme,500,473,1414,941,522,1020,0.923,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_vme_odd_ncd_bf16_1_measurement.vcd,2026-06-07T14:37:32+00:00
7fe8eb73f8f3d11b,sim,2026-06-07,vme_odd_ncd_bf16,,bf16,1,,1,,warmup,vme,500,491,1511,1020,583,,,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_vme_odd_ncd_bf16_1_warmup.vcd,2026-06-07T14:37:32+00:00
b83d288cc08ab8a6,sim,2026-06-07,vme_partial_vcores_bf16,,bf16,1,,1,,measurement,vme,500,473,1416,943,523,1022,0.923,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_vme_partial_vcores_bf16_1_measurement.vcd,2026-06-07T14:37:32+00:00
9a6f2a8a6b52cb4d,sim,2026-06-07,vme_partial_vcores_bf16,,bf16,1,,1,,warmup,vme,500,491,1513,1022,584,,,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_vme_partial_vcores_bf16_1_warmup.vcd,2026-06-07T14:37:32+00:00
